GAME_ID,GAME_DATE,SEASON,GAME_STATUS,HOME_TEAM_ID,VISITOR_TEAM_ID,MATCHUP,HOME_WINS,PTS_home,PTS_away,HOME_WIN_PROB,CORRECT,HOME_TEAM_RUNNING_ACCURACY,VISITOR_TEAM_RUNNING_ACCURACY,HOME_ROLE_RUNNING_ACCURACY,AWAY_ROLE_RUNNING_ACCURACY,OVERALL_RUNNING_ACCURACY,RECENT_FLAG,HOME_TEAM_NAME,VISITOR_TEAM_NAME,SCORE_DIFF,PREDICTION_CONFIDENCE
22500208,2025-11-11,2025,Upcoming,1610612752,1610612763,Memphis Grizzlies @ New York Knicks,,0,0,0.77757716,,0.6666666666666666,0.7142857142857143,0.6258064516129033,0.6258064516129033,0.6258064516129033,,New York Knicks,Memphis Grizzlies,,0.27757716
22500211,2025-11-11,2025,Upcoming,1610612762,1610612754,Indiana Pacers @ Utah Jazz,,0,0,0.5846601,,0.6,0.5,0.6258064516129033,0.6258064516129033,0.6258064516129033,,Utah Jazz,Indiana Pacers,,0.08466011
22500207,2025-11-11,2025,Upcoming,1610612751,1610612761,Toronto Raptors @ Brooklyn Nets,,0,0,0.27886808,,0.7777777777777778,0.4,0.6258064516129033,0.6258064516129033,0.6258064516129033,,Brooklyn Nets,Toronto Raptors,,0.22113192
22500210,2025-11-11,2025,Upcoming,1610612760,1610612744,Golden State Warriors @ Oklahoma City Thunder,,0,0,0.8038137,,0.8571428571428571,0.4,0.6258064516129033,0.6258064516129033,0.6258064516129033,,Oklahoma City Thunder,Golden State Warriors,,0.3038137
22500212,2025-11-11,2025,Upcoming,1610612758,1610612743,Denver Nuggets @ Sacramento Kings,,0,0,0.32799366,,0.8,0.4,0.6258064516129033,0.6258064516129033,0.6258064516129033,,Sacramento Kings,Denver Nuggets,,0.17200634
22500209,2025-11-11,2025,Upcoming,1610612755,1610612738,Boston Celtics @ Philadelphia 76ers,,0,0,0.5283973,,0.7,0.5454545454545454,0.6258064516129033,0.6258064516129033,0.6258064516129033,,Philadelphia 76ers,Boston Celtics,,0.028397322
22500001,2025-10-21,2025,Completed,1610612760,1610612745,Houston Rockets @ Oklahoma City Thunder,1.0,125,124,0.6878488,True,1.0,1.0,0.5,0.5,0.5,False,Oklahoma City Thunder,Houston Rockets,1.0,0.1878488
22500002,2025-10-21,2025,Completed,1610612747,1610612744,Golden State Warriors @ Los Angeles Lakers,0.0,109,119,0.563446,False,0.0,0.0,0.5,0.5,0.5,False,Los Angeles Lakers,Golden State Warriors,-10.0,0.063445985
22500080,2025-10-22,2025,Completed,1610612766,1610612751,Brooklyn Nets @ Charlotte Hornets,1.0,136,117,0.4636381,False,0.0,0.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,False,Charlotte Hornets,Brooklyn Nets,19.0,0.036361903
22500003,2025-10-22,2025,Completed,1610612752,1610612739,Cleveland Cavaliers @ New York Knicks,1.0,119,111,0.451072,False,0.0,0.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,False,New York Knicks,Cleveland Cavaliers,8.0,0.048927993
22500087,2025-10-22,2025,Completed,1610612762,1610612746,LA Clippers @ Utah Jazz,1.0,129,108,0.27626085,False,0.0,0.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,False,Utah Jazz,LA Clippers,21.0,0.22373915
22500081,2025-10-22,2025,Completed,1610612753,1610612748,Miami Heat @ Orlando Magic,1.0,125,121,0.5466839,True,1.0,1.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,False,Orlando Magic,Miami Heat,4.0,0.046683908
22500083,2025-10-22,2025,Completed,1610612738,1610612755,Philadelphia 76ers @ Boston Celtics,0.0,116,117,0.82618344,False,0.0,0.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,False,Boston Celtics,Philadelphia 76ers,-1.0,0.32618344
22500089,2025-10-22,2025,Completed,1610612757,1610612750,Minnesota Timberwolves @ Portland Trail Blazers,0.0,114,118,0.51053786,False,0.0,0.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,False,Portland Trail Blazers,Minnesota Timberwolves,-4.0,0.010537863
22500084,2025-10-22,2025,Completed,1610612741,1610612765,Detroit Pistons @ Chicago Bulls,1.0,115,111,0.74174106,True,1.0,1.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,False,Chicago Bulls,Detroit Pistons,4.0,0.24174106
22500085,2025-10-22,2025,Completed,1610612763,1610612740,New Orleans Pelicans @ Memphis Grizzlies,1.0,128,122,0.66232413,True,1.0,1.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,False,Memphis Grizzlies,New Orleans Pelicans,6.0,0.16232413
22500086,2025-10-22,2025,Completed,1610612749,1610612764,Washington Wizards @ Milwaukee Bucks,1.0,133,120,0.8117651,True,1.0,1.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,False,Milwaukee Bucks,Washington Wizards,13.0,0.31176507
22500088,2025-10-22,2025,Completed,1610612756,1610612758,Sacramento Kings @ Phoenix Suns,1.0,120,116,0.57441336,True,1.0,1.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,False,Phoenix Suns,Sacramento Kings,4.0,0.07441336
22500082,2025-10-22,2025,Completed,1610612737,1610612761,Toronto Raptors @ Atlanta Hawks,0.0,118,138,0.6498777,False,0.0,0.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,False,Atlanta Hawks,Toronto Raptors,-20.0,0.14987773
22500004,2025-10-22,2025,Completed,1610612742,1610612759,San Antonio Spurs @ Dallas Mavericks,0.0,92,125,0.6216456,False,0.0,0.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,False,Dallas Mavericks,San Antonio Spurs,-33.0,0.12164563
22500006,2025-10-23,2025,Completed,1610612744,1610612743,Denver Nuggets @ Golden State Warriors,1.0,137,131,0.45781797,False,0.0,0.0,0.375,0.375,0.375,False,Golden State Warriors,Denver Nuggets,6.0,0.04218203
22500005,2025-10-23,2025,Completed,1610612754,1610612760,Oklahoma City Thunder @ Indiana Pacers,0.0,135,141,0.52869564,False,0.0,0.5,0.375,0.375,0.375,False,Indiana Pacers,Oklahoma City Thunder,-6.0,0.028695643
22500099,2025-10-24,2025,Completed,1610612746,1610612756,Phoenix Suns @ LA Clippers,1.0,129,102,0.72028023,True,0.5,1.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,False,LA Clippers,Phoenix Suns,27.0,0.22028023
22500092,2025-10-24,2025,Completed,1610612761,1610612749,Milwaukee Bucks @ Toronto Raptors,0.0,116,122,0.4481363,True,0.5,1.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,False,Toronto Raptors,Milwaukee Bucks,-6.0,0.0518637
22500091,2025-10-24,2025,Completed,1610612751,1610612739,Cleveland Cavaliers @ Brooklyn Nets,0.0,124,131,0.28138712,True,0.5,0.5,0.42857142857142855,0.42857142857142855,0.42857142857142855,False,Brooklyn Nets,Cleveland Cavaliers,-7.0,0.21861288
22500018,2025-10-24,2025,Completed,1610612752,1610612738,Boston Celtics @ New York Knicks,1.0,105,95,0.6113474,True,0.5,0.5,0.42857142857142855,0.42857142857142855,0.42857142857142855,False,New York Knicks,Boston Celtics,10.0,0.11134738
22500093,2025-10-24,2025,Completed,1610612745,1610612765,Detroit Pistons @ Houston Rockets,0.0,111,115,0.68486625,False,0.5,0.5,0.42857142857142855,0.42857142857142855,0.42857142857142855,False,Houston Rockets,Detroit Pistons,-4.0,0.18486625
22500095,2025-10-24,2025,Completed,1610612740,1610612759,San Antonio Spurs @ New Orleans Pelicans,0.0,116,120,0.44110715,True,1.0,0.5,0.42857142857142855,0.42857142857142855,0.42857142857142855,False,New Orleans Pelicans,San Antonio Spurs,-4.0,0.058892846
22500097,2025-10-24,2025,Completed,1610612757,1610612744,Golden State Warriors @ Portland Trail Blazers,1.0,139,119,0.45094427,False,0.0,0.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,False,Portland Trail Blazers,Golden State Warriors,20.0,0.049055725
22500096,2025-10-24,2025,Completed,1610612742,1610612764,Washington Wizards @ Dallas Mavericks,0.0,107,117,0.7341745,False,0.0,0.5,0.42857142857142855,0.42857142857142855,0.42857142857142855,False,Dallas Mavericks,Washington Wizards,-10.0,0.23417449
22500019,2025-10-24,2025,Completed,1610612747,1610612750,Minnesota Timberwolves @ Los Angeles Lakers,1.0,128,110,0.3901813,False,0.0,0.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,False,Los Angeles Lakers,Minnesota Timberwolves,18.0,0.1098187
22500094,2025-10-24,2025,Completed,1610612763,1610612748,Miami Heat @ Memphis Grizzlies,0.0,114,146,0.59712034,False,0.5,0.5,0.42857142857142855,0.42857142857142855,0.42857142857142855,False,Memphis Grizzlies,Miami Heat,-32.0,0.097120345
22500090,2025-10-24,2025,Completed,1610612753,1610612737,Atlanta Hawks @ Orlando Magic,0.0,107,111,0.6294037,False,0.5,0.0,0.42857142857142855,0.42857142857142855,0.42857142857142855,False,Orlando Magic,Atlanta Hawks,-4.0,0.12940371
22500098,2025-10-24,2025,Completed,1610612758,1610612762,Utah Jazz @ Sacramento Kings,1.0,105,104,0.6397485,True,1.0,0.5,0.42857142857142855,0.42857142857142855,0.42857142857142855,False,Sacramento Kings,Utah Jazz,1.0,0.13974851
22500100,2025-10-25,2025,Completed,1610612753,1610612741,Chicago Bulls @ Orlando Magic,0.0,98,110,0.46236852,True,0.6666666666666666,1.0,0.48484848484848486,0.48484848484848486,0.48484848484848486,False,Orlando Magic,Chicago Bulls,-12.0,0.037631482
22500104,2025-10-25,2025,Completed,1610612743,1610612756,Phoenix Suns @ Denver Nuggets,1.0,133,111,0.69845945,True,0.5,1.0,0.48484848484848486,0.48484848484848486,0.48484848484848486,False,Denver Nuggets,Phoenix Suns,22.0,0.19845945
22500102,2025-10-25,2025,Completed,1610612755,1610612766,Charlotte Hornets @ Philadelphia 76ers,1.0,125,121,0.60128486,True,0.5,0.5,0.48484848484848486,0.48484848484848486,0.48484848484848486,False,Philadelphia 76ers,Charlotte Hornets,4.0,0.10128486
22500103,2025-10-25,2025,Completed,1610612763,1610612754,Indiana Pacers @ Memphis Grizzlies,1.0,128,103,0.4924197,False,0.3333333333333333,0.0,0.48484848484848486,0.48484848484848486,0.48484848484848486,False,Memphis Grizzlies,Indiana Pacers,25.0,0.00758031
22500101,2025-10-25,2025,Completed,1610612737,1610612760,Oklahoma City Thunder @ Atlanta Hawks,0.0,100,117,0.41770557,True,0.3333333333333333,0.6666666666666666,0.48484848484848486,0.48484848484848486,0.48484848484848486,False,Atlanta Hawks,Oklahoma City Thunder,-17.0,0.082294434
22500107,2025-10-26,2025,Completed,1610612739,1610612749,Milwaukee Bucks @ Cleveland Cavaliers,1.0,118,113,0.5234288,True,0.6666666666666666,1.0,0.5238095238095238,0.5238095238095238,0.5238095238095238,False,Cleveland Cavaliers,Milwaukee Bucks,5.0,0.023428798
22500105,2025-10-26,2025,Completed,1610612759,1610612751,Brooklyn Nets @ San Antonio Spurs,1.0,118,107,0.70118505,True,0.6666666666666666,0.6666666666666666,0.5238095238095238,0.5238095238095238,0.5238095238095238,False,San Antonio Spurs,Brooklyn Nets,11.0,0.20118505
22500109,2025-10-26,2025,Completed,1610612764,1610612766,Charlotte Hornets @ Washington Wizards,0.0,113,139,0.6243992,False,0.3333333333333333,0.3333333333333333,0.5238095238095238,0.5238095238095238,0.5238095238095238,False,Washington Wizards,Charlotte Hornets,-26.0,0.124399185
22500112,2025-10-26,2025,Completed,1610612746,1610612757,Portland Trail Blazers @ LA Clippers,1.0,114,107,0.7292541,True,0.6666666666666666,0.3333333333333333,0.5238095238095238,0.5238095238095238,0.5238095238095238,False,LA Clippers,Portland Trail Blazers,7.0,0.22925413
22500106,2025-10-26,2025,Completed,1610612765,1610612738,Boston Celtics @ Detroit Pistons,1.0,119,113,0.4128045,False,0.3333333333333333,0.3333333333333333,0.5238095238095238,0.5238095238095238,0.5238095238095238,False,Detroit Pistons,Boston Celtics,6.0,0.087195486
22500108,2025-10-26,2025,Completed,1610612748,1610612752,New York Knicks @ Miami Heat,1.0,115,107,0.37529668,False,0.3333333333333333,0.3333333333333333,0.5238095238095238,0.5238095238095238,0.5238095238095238,False,Miami Heat,New York Knicks,8.0,0.12470332
22500113,2025-10-26,2025,Completed,1610612758,1610612747,Los Angeles Lakers @ Sacramento Kings,0.0,120,127,0.48447925,True,1.0,0.3333333333333333,0.5238095238095238,0.5238095238095238,0.5238095238095238,False,Sacramento Kings,Los Angeles Lakers,-7.0,0.0155207515
22500110,2025-10-26,2025,Completed,1610612750,1610612754,Indiana Pacers @ Minnesota Timberwolves,1.0,114,110,0.6892485,True,0.3333333333333333,0.3333333333333333,0.5238095238095238,0.5238095238095238,0.5238095238095238,False,Minnesota Timberwolves,Indiana Pacers,4.0,0.1892485
22500111,2025-10-26,2025,Completed,1610612742,1610612761,Toronto Raptors @ Dallas Mavericks,1.0,139,129,0.5059932,True,0.3333333333333333,0.6666666666666666,0.5238095238095238,0.5238095238095238,0.5238095238095238,False,Dallas Mavericks,Toronto Raptors,10.0,0.0059931874
22500007,2025-10-27,2025,Completed,1610612765,1610612739,Cleveland Cavaliers @ Detroit Pistons,0.0,95,116,0.41337445,True,0.5,0.75,0.5471698113207547,0.5471698113207547,0.5471698113207547,False,Detroit Pistons,Cleveland Cavaliers,-21.0,0.086625546
22500118,2025-10-27,2025,Completed,1610612759,1610612761,Toronto Raptors @ San Antonio Spurs,1.0,121,103,0.56420124,True,0.75,0.75,0.5471698113207547,0.5471698113207547,0.5471698113207547,False,San Antonio Spurs,Toronto Raptors,18.0,0.064201236
22500008,2025-10-27,2025,Completed,1610612750,1610612743,Denver Nuggets @ Minnesota Timberwolves,0.0,114,127,0.6952586,False,0.25,0.3333333333333333,0.5471698113207547,0.5471698113207547,0.5471698113207547,False,Minnesota Timberwolves,Denver Nuggets,-13.0,0.19525862
22500114,2025-10-27,2025,Completed,1610612755,1610612753,Orlando Magic @ Philadelphia 76ers,1.0,136,124,0.4127012,False,0.3333333333333333,0.5,0.5471698113207547,0.5471698113207547,0.5471698113207547,False,Philadelphia 76ers,Orlando Magic,12.0,0.08729881
22500122,2025-10-27,2025,Completed,1610612747,1610612757,Portland Trail Blazers @ Los Angeles Lakers,0.0,108,122,0.64833087,False,0.25,0.25,0.5471698113207547,0.5471698113207547,0.5471698113207547,False,Los Angeles Lakers,Portland Trail Blazers,-14.0,0.14833087
22500121,2025-10-27,2025,Completed,1610612744,1610612763,Memphis Grizzlies @ Golden State Warriors,1.0,131,118,0.58828056,True,0.25,0.5,0.5471698113207547,0.5471698113207547,0.5471698113207547,False,Golden State Warriors,Memphis Grizzlies,13.0,0.08828056
22500119,2025-10-27,2025,Completed,1610612742,1610612760,Oklahoma City Thunder @ Dallas Mavericks,0.0,94,101,0.42438492,True,0.5,0.75,0.5471698113207547,0.5471698113207547,0.5471698113207547,False,Dallas Mavericks,Oklahoma City Thunder,-7.0,0.07561508
22500115,2025-10-27,2025,Completed,1610612741,1610612737,Atlanta Hawks @ Chicago Bulls,1.0,128,123,0.7637196,True,1.0,0.5,0.5471698113207547,0.5471698113207547,0.5471698113207547,False,Chicago Bulls,Atlanta Hawks,5.0,0.26371962
22500116,2025-10-27,2025,Completed,1610612745,1610612751,Brooklyn Nets @ Houston Rockets,1.0,137,109,0.6173142,True,0.6666666666666666,0.75,0.5471698113207547,0.5471698113207547,0.5471698113207547,False,Houston Rockets,Brooklyn Nets,28.0,0.11731422
22500120,2025-10-27,2025,Completed,1610612762,1610612756,Phoenix Suns @ Utah Jazz,1.0,138,134,0.48913178,False,0.3333333333333333,0.75,0.5471698113207547,0.5471698113207547,0.5471698113207547,False,Utah Jazz,Phoenix Suns,4.0,0.0108682215
22500117,2025-10-27,2025,Completed,1610612740,1610612738,Boston Celtics @ New Orleans Pelicans,0.0,90,122,0.3212633,True,1.0,0.5,0.5471698113207547,0.5471698113207547,0.5471698113207547,False,New Orleans Pelicans,Boston Celtics,-32.0,0.17873669
22500125,2025-10-28,2025,Completed,1610612749,1610612752,New York Knicks @ Milwaukee Bucks,1.0,121,111,0.54888994,True,1.0,0.5,0.5689655172413793,0.5689655172413793,0.5689655172413793,False,Milwaukee Bucks,New York Knicks,10.0,0.048889935
22500124,2025-10-28,2025,Completed,1610612748,1610612766,Charlotte Hornets @ Miami Heat,1.0,144,117,0.71245766,True,0.5,0.5,0.5689655172413793,0.5689655172413793,0.5689655172413793,False,Miami Heat,Charlotte Hornets,27.0,0.21245766
22500127,2025-10-28,2025,Completed,1610612744,1610612746,LA Clippers @ Golden State Warriors,1.0,98,79,0.40446666,False,0.2,0.5,0.5689655172413793,0.5689655172413793,0.5689655172413793,False,Golden State Warriors,LA Clippers,19.0,0.09553334
22500123,2025-10-28,2025,Completed,1610612764,1610612755,Philadelphia 76ers @ Washington Wizards,0.0,134,139,0.43441987,True,0.5,0.5,0.5689655172413793,0.5689655172413793,0.5689655172413793,False,Washington Wizards,Philadelphia 76ers,-5.0,0.06558013
22500126,2025-10-28,2025,Completed,1610612760,1610612758,Sacramento Kings @ Oklahoma City Thunder,1.0,107,101,0.7745646,True,0.8,1.0,0.5689655172413793,0.5689655172413793,0.5689655172413793,False,Oklahoma City Thunder,Sacramento Kings,6.0,0.27456462
22500134,2025-10-29,2025,Completed,1610612743,1610612740,New Orleans Pelicans @ Denver Nuggets,1.0,122,88,0.82592815,True,0.5,1.0,0.5735294117647058,0.5735294117647058,0.5735294117647058,False,Denver Nuggets,New Orleans Pelicans,34.0,0.32592815
22500130,2025-10-29,2025,Completed,1610612751,1610612737,Atlanta Hawks @ Brooklyn Nets,0.0,112,117,0.40744033,True,0.8,0.6,0.5735294117647058,0.5735294117647058,0.5735294117647058,False,Brooklyn Nets,Atlanta Hawks,-5.0,0.092559665
22500128,2025-10-29,2025,Completed,1610612738,1610612739,Cleveland Cavaliers @ Boston Celtics,1.0,125,105,0.5187094,True,0.6,0.8,0.5735294117647058,0.5735294117647058,0.5735294117647058,False,Boston Celtics,Cleveland Cavaliers,20.0,0.018709421
22500133,2025-10-29,2025,Completed,1610612742,1610612754,Indiana Pacers @ Dallas Mavericks,1.0,107,105,0.53060263,True,0.6,0.5,0.5735294117647058,0.5735294117647058,0.5735294117647058,False,Dallas Mavericks,Indiana Pacers,2.0,0.030602634
22500132,2025-10-29,2025,Completed,1610612741,1610612758,Sacramento Kings @ Chicago Bulls,1.0,126,113,0.7806614,True,1.0,1.0,0.5735294117647058,0.5735294117647058,0.5735294117647058,False,Chicago Bulls,Sacramento Kings,13.0,0.2806614
22500135,2025-10-29,2025,Completed,1610612762,1610612757,Portland Trail Blazers @ Utah Jazz,0.0,134,136,0.51948863,False,0.25,0.2,0.5735294117647058,0.5735294117647058,0.5735294117647058,False,Utah Jazz,Portland Trail Blazers,-2.0,0.019488633
22500137,2025-10-29,2025,Completed,1610612756,1610612763,Memphis Grizzlies @ Phoenix Suns,0.0,113,114,0.44777888,True,0.8,0.6,0.5735294117647058,0.5735294117647058,0.5735294117647058,False,Phoenix Suns,Memphis Grizzlies,-1.0,0.05222112
22500131,2025-10-29,2025,Completed,1610612761,1610612745,Houston Rockets @ Toronto Raptors,0.0,121,139,0.6028706,False,0.6,0.5,0.5735294117647058,0.5735294117647058,0.5735294117647058,False,Toronto Raptors,Houston Rockets,-18.0,0.10287058
22500136,2025-10-29,2025,Completed,1610612750,1610612747,Los Angeles Lakers @ Minnesota Timberwolves,0.0,115,116,0.62148815,False,0.2,0.2,0.5735294117647058,0.5735294117647058,0.5735294117647058,False,Minnesota Timberwolves,Los Angeles Lakers,-1.0,0.121488154
22500129,2025-10-29,2025,Completed,1610612765,1610612753,Orlando Magic @ Detroit Pistons,1.0,135,116,0.45789656,False,0.4,0.4,0.5735294117647058,0.5735294117647058,0.5735294117647058,False,Detroit Pistons,Orlando Magic,19.0,0.04210344
22500141,2025-10-30,2025,Completed,1610612759,1610612748,Miami Heat @ San Antonio Spurs,1.0,107,101,0.50888634,True,0.8,0.6,0.5972222222222222,0.5972222222222222,0.5972222222222222,False,San Antonio Spurs,Miami Heat,6.0,0.008886337
22500139,2025-10-30,2025,Completed,1610612749,1610612744,Golden State Warriors @ Milwaukee Bucks,1.0,120,110,0.5900681,True,1.0,0.3333333333333333,0.5972222222222222,0.5972222222222222,0.5972222222222222,False,Milwaukee Bucks,Golden State Warriors,10.0,0.0900681
22500138,2025-10-30,2025,Completed,1610612766,1610612753,Orlando Magic @ Charlotte Hornets,0.0,107,123,0.44454703,True,0.6,0.5,0.5972222222222222,0.5972222222222222,0.5972222222222222,False,Charlotte Hornets,Orlando Magic,-16.0,0.055452973
22500140,2025-10-30,2025,Completed,1610612760,1610612764,Washington Wizards @ Oklahoma City Thunder,1.0,127,108,0.83235884,True,0.8333333333333334,0.6,0.5972222222222222,0.5972222222222222,0.5972222222222222,False,Oklahoma City Thunder,Washington Wizards,19.0,0.33235884
22500021,2025-10-31,2025,Completed,1610612755,1610612738,Boston Celtics @ Philadelphia 76ers,0.0,108,109,0.47462675,True,0.6,0.6666666666666666,0.6,0.6,0.6,False,Philadelphia 76ers,Boston Celtics,-1.0,0.02537325
22500020,2025-10-31,2025,Completed,1610612754,1610612737,Atlanta Hawks @ Indiana Pacers,0.0,108,128,0.51338226,False,0.4,0.5,0.6,0.6,0.6,False,Indiana Pacers,Atlanta Hawks,-20.0,0.013382256
22500026,2025-10-31,2025,Completed,1610612757,1610612743,Denver Nuggets @ Portland Trail Blazers,1.0,109,107,0.49432498,False,0.16666666666666666,0.4,0.6,0.6,0.6,False,Portland Trail Blazers,Denver Nuggets,2.0,0.005675018
